"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033674","positive regulation of kinase activity","18/417","440/28943",8.19441953008227e-05,0.00288131399095845,0.00224021875273527,"Irs1/Mertk/Ror1/Musk/Gckr/Ephb6/Ceacam1/Fgfr2/Igf1/Agt/Ang3/Dipk2a/Wnk4/Edn1/Ghr/Fgd4/Adipoq/Fgd2",18
"GO:0016125","sterol metabolic process","10/417","154/28943",8.42089124023594e-05,0.00293301230744822,0.00228041414221682,"Cat/Hmgcs2/Gnb3/Apoc1/Saa1/Ces1a/Ces1d/Ces1f/Fgl1/Npc1l1",10
"GO:2001256","regulation of store-operated calcium entry","4/417","17/28943",8.7120343844363e-05,0.00300605896704101,0.00233720784715768,"Stim1/Cracr2b/Stc2/Efhb",4
"GO:0072073","kidney epithelium development","10/417","155/28943",8.88807138007829e-05,0.00303840366067121,0.0023623558141787,"Gsta3/Cat/Agtr2/Spry1/Wnt2b/Fgfr2/Agt/Wnk4/Hs3st3b1/Adipoq",10
"GO:1990874","vascular associated smooth muscle cell proliferation","7/417","75/28943",0.000104712050539385,0.00354611530883361,0.0027571011139845,"Ppargc1a/Igf1/Mmp2/Agt/Edn1/Adamts1/Adipoq",7
"GO:0042692","muscle cell differentiation","18/417","449/28943",0.00010565348969981,0.00354611530883361,0.0027571011139845,"Lmod1/Agtr2/Tcf23/Adm/Alpk3/Fgfr2/Stim1/Igf1/Cfd/Myom2/Comp/Agt/Adamts15/Ramp2/Tbx2/Edn1/C3/Tmem204",18
"GO:0006790","sulfur compound metabolic process","15/417","335/28943",0.000119370674668799,0.00397041919709194,0.00308699696369668,"Gsta3/Tdo2/Hmgcs2/Nat8f3/Acsm3/Sult1a1/Ggt5/Spock2/Ces1d/Sult5a1/Pipox/Hs3st3b1/Acsl6/Gpx3/Ghr",15
"GO:0014065","phosphatidylinositol 3-kinase signaling","9/417","134/28943",0.000146719528791162,0.00483650446693725,0.00376037739674342,"Irs1/Cat/Ror1/Ceacam1/Igf1/Agt/Dipk2a/Edn1/Hcls1",9
"GO:1903522","regulation of blood circulation","13/417","268/28943",0.000153787693933949,0.00502463863720477,0.00390665152638918,"Atp1a2/Agtr2/Adm/Fxyd1/Avpr1a/Tbxa2r/Npy1r/Mmp2/Agt/Gch1/Trpv1/Cacna1g/Edn1",13
"GO:0006109","regulation of carbohydrate metabolic process","11/417","199/28943",0.000159062601881137,0.00515139584337856,0.00400520512769953,"Slc45a3/Irs1/Ppargc1a/Gckr/Adcyap1r1/Gnb3/Igf1/Fgl1/Gpd1/Adipoq/Prkn",11
"GO:0001657","ureteric bud development","8/417","107/28943",0.000163337129256475,0.00518852125238217,0.00403407009615275,"Gsta3/Cat/Agtr2/Spry1/Wnt2b/Fgfr2/Agt/Hs3st3b1",8
"GO:0007204","positive regulation of cytosolic calcium ion concentration","12/417","234/28943",0.00016384283041924,0.00518852125238217,0.00403407009615275,"Cd55/Cxcl13/Adcyap1r1/Adm/Saa2/Avpr1a/Tbxa2r/Agt/Trpv1/Cacna1g/Edn1/Kng2",12
"GO:0010675","regulation of cellular carbohydrate metabolic process","10/417","167/28943",0.000164424969265632,0.00518852125238217,0.00403407009615275,"Slc45a3/Irs1/Ppargc1a/Gckr/Adcyap1r1/Gnb3/Igf1/Fgl1/Adipoq/Prkn",10
"GO:0048015","phosphatidylinositol-mediated signaling","10/417","168/28943",0.00017262912548975,0.00540124348566235,0.00419946142025467,"Irs1/Cat/Ror1/Ceacam1/Igf1/Agt/Dipk2a/Edn1/Hcls1/Plce1",10
"GO:0048661","positive regulation of smooth muscle cell proliferation","8/417","109/28943",0.000185691605446248,0.00576112106981133,0.0044792658828122,"Ppargc1a/Fgfr2/Igf1/Mmp2/Agt/Edn1/Nampt/Adamts1",8
"GO:0072163","mesonephric epithelium development","8/417","110/28943",0.000197776826557881,0.00603241101796053,0.00469019354678063,"Gsta3/Cat/Agtr2/Spry1/Wnt2b/Fgfr2/Agt/Hs3st3b1",8
"GO:0072164","mesonephric tubule development","8/417","110/28943",0.000197776826557881,0.00603241101796053,0.00469019354678063,"Gsta3/Cat/Agtr2/Spry1/Wnt2b/Fgfr2/Agt/Hs3st3b1",8
"GO:0048017","inositol lipid-mediated signaling","10/417","171/28943",0.000199337525512239,0.00603241101796053,0.00469019354678063,"Irs1/Cat/Ror1/Ceacam1/Igf1/Agt/Dipk2a/Edn1/Hcls1/Plce1",10
"GO:0046165","alcohol biosynthetic process","9/417","141/28943",0.000215435809859735,0.00646657731709058,0.00502775741110396,"Itpka/Hmgcs2/Adcyap1r1/Cyp27b1/Ces1a/Ces1d/Ces1f/Gch1/Npc1l1",9
"GO:0002027","regulation of heart rate","8/417","113/28943",0.000237964627941303,0.00702852325087432,0.00546466981386049,"Agtr2/Adm/Avpr1a/Agt/Gch1/Trpv1/Cacna1g/Edn1",8
"GO:0055017","cardiac muscle tissue growth","8/417","113/28943",0.000237964627941303,0.00702852325087432,0.00546466981386049,"Agtr2/Tenm4/Fgfr2/Igf1/Agt/Dipk2a/Tbx2/Edn1",8
"GO:0019229","regulation of vasoconstriction","7/417","86/28943",0.00024758402705576,0.0072546049832529,0.0056404481351801,"Atp1a2/Adm/Avpr1a/Tbxa2r/Npy1r/Mmp2/Edn1",7
"GO:0010906","regulation of glucose metabolic process","8/417","114/28943",0.00025275847593268,0.00729537594511295,0.00567214751734134,"Slc45a3/Irs1/Gckr/Gnb3/Igf1/Fgl1/Adipoq/Prkn",8
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","4/417","22/28943",0.000252927443384198,0.00729537594511295,0.00567214751734134,"Lpl/Ces1a/Ces1d/Ces1f",4
"GO:0007611","learning or memory","14/417","321/28943",0.000261113753373729,0.00747311610430857,0.00581034031375078,"Atp1a2/Gpr88/Kcnab1/Musk/Atp8a1/Shank1/Igf1/S100b/Agt/Ppp1r1b/Adcy1/Peg13/Chrd/Prkn",14
"GO:0019730","antimicrobial humoral response","10/417","177/28943",0.0002632522814014,0.00747636479179976,0.00581286616503335,"Wfdc3/Cxcl13/Rarres2/Adm/Lgals4/Ang3/Wfdc17/Wfdc21/Colec11/Kng2",10
"GO:0042446","hormone biosynthetic process","6/417","63/28943",0.000293133922728164,0.00822698425957223,0.00639647205219065,"Ppargc1a/Igf1/Cyp27b1/Stc2/Hsd17b1/Tg",6
"GO:0006953","acute-phase response","5/417","41/28943",0.000296367526143853,0.00822698425957223,0.00639647205219065,"Orm2/Saa3/Saa1/Saa2/Trpv1",5
"GO:0071827","plasma lipoprotein particle organization","5/417","41/28943",0.000296367526143853,0.00822698425957223,0.00639647205219065,"Pla2g5/Apoc1/Lpl/Ces1d/Gpihbp1",5
"GO:0019218","regulation of steroid metabolic process","8/417","117/28943",0.000301718551778986,0.00827852606778966,0.00643654575664663,"Ppargc1a/Gnb3/Igf1/Cyp27b1/Ces1a/Ces1d/Ces1f/Agt",8
"GO:0035930","corticosteroid hormone secretion","4/417","23/28943",0.000302708835089817,0.00827852606778966,0.00643654575664663,"Ren1/Agtr2/Agt/Wnk4",4
"GO:0010827","regulation of glucose transmembrane transport","7/417","89/28943",0.000305997141507794,0.00830692240034393,0.00645862387687115,"Rnasel/Irs1/Upk3b/Igf1/Edn1/Adipoq/C3",7
"GO:0051346","negative regulation of hydrolase activity","15/417","366/28943",0.000309655131955969,0.00834486676774771,0.00648812558466329,"Pi15/Ifi207/Wfdc3/Spry1/Col28a1/Apoc1/Igf1/Agt/Ppp1r1b/Vtn/Serpinb6c/Serpina3c/Serpina3f/Serpina3k/Kng2",15
"GO:0006979","response to oxidative stress","16/417","407/28943",0.000313486066660638,0.00838688810225417,0.00652079713030938,"Prdx6/Cat/Txnip/Ppargc1a/Mmp2/Gch1/Mmp3/Stc2/Rnf112/Gpx3/Edn1/Dapk1/Adipoq/Apod/Prkn/Aldh1a1",16
"GO:0019915","lipid storage","7/417","90/28943",0.000327753967869707,0.0087055226573738,0.0067685351789526,"Nr1h3/Pnpla2/Lpl/Ces1a/Ces1d/Ces1f/C3",7
"GO:0048639","positive regulation of developmental growth","11/417","218/28943",0.000349028726408737,0.00920438612786468,0.0071564010294483,"Foxs1/Cdh4/Musk/Fgfr2/Igf1/Agt/Tbx2/Edn1/Ghr/C3/Prkn",11
"GO:0050808","synapse organization","18/417","496/28943",0.000355054338590663,0.00929688381614701,0.00722831788978528,"Itpka/Ntng2/Lrp4/Flrt3/Negr1/Musk/Shank1/Fgfr2/Chchd10/Ncan/Col4a1/Colq/Kirrel3/Flrt2/Sybu/Lrrc24/Chrd/C3",18
"GO:0002115","store-operated calcium entry","4/417","24/28943",0.000359139881194757,0.00933763691106369,0.00726000338041588,"Stim1/Cracr2b/Stc2/Efhb",4
"GO:0098801","regulation of renal system process","5/417","43/28943",0.000371810343370854,0.00953280408142495,0.00741174566061637,"Agtr2/Avpr1a/Agt/Edn1/Adipoq",5
"GO:1990748","cellular detoxification","5/417","43/28943",0.000371810343370854,0.00953280408142495,0.00741174566061637,"Prdx6/Cat/Gch1/Aldh1a1/Aldh1a7",5
"GO:0015698","inorganic anion transport","9/417","152/28943",0.000376071723718751,0.00957556416530778,0.0074449915831654,"Clca3a1/Clca3a2/Fxyd1/Ttyh1/Car7/Stc2/Wnk4/Tg/Slc26a8",9
"GO:0035886","vascular associated smooth muscle cell differentiation","5/417","44/28943",0.00041456388144335,0.0104833551389647,0.00815079815930798,"Adm/Cfd/Comp/Ramp2/C3",5
"GO:0051791","medium-chain fatty acid metabolic process","4/417","25/28943",0.00042271146884173,0.0105499514206396,0.00820257670185438,"Olah/Ces1a/Ces1d/Ces1f",4
"GO:0060419","heart growth","8/417","123/28943",0.000422912462149148,0.0105499514206396,0.00820257670185438,"Agtr2/Tenm4/Fgfr2/Igf1/Agt/Dipk2a/Tbx2/Edn1",8
"GO:0097006","regulation of plasma lipoprotein particle levels","6/417","68/28943",0.00044455311297701,0.0109196322053773,0.00849000314308715,"Pla2g5/Apoc1/Lpl/Ces1d/Gpihbp1/Adipoq",6
"GO:0015718","monocarboxylic acid transport","8/417","124/28943",0.000446496413811743,0.0109196322053773,0.00849000314308715,"Pla2g5/Slc6a12/Ceacam1/Slco2b1/Ces1a/Ces1d/Ces1f/Edn1",8
"GO:0002016","regulation of blood volume by renin-angiotensin","3/417","11/28943",0.000449562322648252,0.0109196322053773,0.00849000314308715,"Ren1/Agtr2/Agt",3
"GO:2001214","positive regulation of vasculogenesis","3/417","11/28943",0.000449562322648252,0.0109196322053773,0.00849000314308715,"Ceacam1/Adm/Ramp2",3
"GO:0019221","cytokine-mediated signaling pathway","16/417","421/28943",0.000453642153914845,0.010946711321919,0.00851105712917636,"Ccdc3/Oas1g/Oas2/Cxcl13/Ceacam1/Il27ra/Il20rb/Gpr75/Ccl6/Edn1/Il31ra/Csf2rb/Ghr/Adipoq/Prkn/Iigp1",16
"GO:0010466","negative regulation of peptidase activity","12/417","262/28943",0.000458396190006064,0.0109788719034085,0.00853606194919171,"Pi15/Ifi207/Wfdc3/Col28a1/Igf1/Agt/Vtn/Serpinb6c/Serpina3c/Serpina3f/Serpina3k/Kng2",12
"GO:0071825","protein-lipid complex subunit organization","5/417","45/28943",0.000460922303637139,0.0109788719034085,0.00853606194919171,"Pla2g5/Apoc1/Lpl/Ces1d/Gpihbp1",5
"GO:0048754","branching morphogenesis of an epithelial tube","10/417","191/28943",0.000481313385215295,0.0113910834500953,0.00885655601539885,"Agtr2/Spry1/Wnt2b/Fgfr2/Igf1/Col4a1/Agt/Hs3st3b1/Tbx2/Edn1",10
"GO:0044262","cellular carbohydrate metabolic process","13/417","302/28943",0.000485312115411321,0.011412562612093,0.00887325604241818,"Slc45a3/Irs1/Itpka/Ppargc1a/Gckr/Phkg1/Adcyap1r1/Gnb3/Igf1/Fgl1/Adipoq/Ppp1r2/Prkn",13
"GO:0035813","regulation of renal sodium excretion","4/417","26/28943",0.000493920188555345,0.0115414768110528,0.0089734867034672,"Agtr2/Avpr1a/Agt/Edn1",4
"GO:0044242","cellular lipid catabolic process","11/417","228/28943",0.000509114687074794,0.01182170707346,0.0091913654528498,"Prdx6/Irs1/Pla2g5/Apoc1/Pnpla2/Lpl/Ces1d/Ces1f/Gdpd1/Gpihbp1/Adipoq",11
"GO:0150076","neuroinflammatory response","6/417","70/28943",0.000519847551036188,0.01199548224016,0.00932647547155056,"Igf1/Agt/Mmp8/Adcy1/Trpv1/Nampt",6
"GO:0061138","morphogenesis of a branching epithelium","11/417","229/28943",0.000528044987010202,0.0121089570934265,0.00941470205672979,"Agtr2/Spry1/Wnt2b/Adm/Fgfr2/Igf1/Col4a1/Agt/Hs3st3b1/Tbx2/Edn1",11
"GO:0042632","cholesterol homeostasis","7/417","98/28943",0.000550147297909248,0.0125379248387712,0.00974822405067263,"Nr1h3/Lpl/Ces1a/Ces1d/Ces1f/Npc1l1/Gpihbp1",7
"GO:0001990","regulation of systemic arterial blood pressure by hormone","5/417","47/28943",0.000565227401718424,0.0125982319507598,0.00979511277006389,"Ren1/Agtr2/Avpr1a/Agt/Edn1",5
"GO:0014821","phasic smooth muscle contraction","4/417","27/28943",0.000573267326036743,0.0125982319507598,0.00979511277006389,"Npy1r/Agt/Tbx2/Edn1",4
"GO:0014829","vascular associated smooth muscle contraction","4/417","27/28943",0.000573267326036743,0.0125982319507598,0.00979511277006389,"Comp/Agt/Cacna1g/Edn1",4
"GO:0034368","protein-lipid complex remodeling","4/417","27/28943",0.000573267326036743,0.0125982319507598,0.00979511277006389,"Pla2g5/Apoc1/Lpl/Gpihbp1",4
"GO:0034369","plasma lipoprotein particle remodeling","4/417","27/28943",0.000573267326036743,0.0125982319507598,0.00979511277006389,"Pla2g5/Apoc1/Lpl/Gpihbp1",4
"GO:0045723","positive regulation of fatty acid biosynthetic process","4/417","27/28943",0.000573267326036743,0.0125982319507598,0.00979511277006389,"Slc45a3/Nr1h3/Avpr1a/Agt",4
"GO:0042476","odontogenesis","8/417","129/28943",0.000580970276750458,0.0126919660459331,0.00986799093552475,"Lrp4/Fgfr2/Stim1/Edar/Edn1/Aspn/Jag2/Osr2",8
"GO:0055092","sterol homeostasis","7/417","99/28943",0.000584794041271511,0.0127003505904378,0.00987450991051028,"Nr1h3/Lpl/Ces1a/Ces1d/Ces1f/Npc1l1/Gpihbp1",7
"GO:0009404","toxin metabolic process","3/417","12/28943",0.000593021346840172,0.0127292721658949,0.00989699640656762,"Gsta3/Fmo1/Fmo2",3
"GO:0014824","artery smooth muscle contraction","3/417","12/28943",0.000593021346840172,0.0127292721658949,0.00989699640656762,"Agt/Cacna1g/Edn1",3
"GO:1901617","organic hydroxy compound biosynthetic process","11/417","234/28943",0.000631748437579252,0.0134821689684543,0.0104823729192493,"Itpka/Agtr2/Hmgcs2/Adcyap1r1/Cyp27b1/Ces1a/Ces1d/Ces1f/Gch1/Hsd17b1/Npc1l1",11
"GO:0030282","bone mineralization","8/417","131/28943",0.000643167037142193,0.0136469695467182,0.0106105052043966,"Fgfr2/Igf1/Cyp27b1/Comp/Clec3b/Aspn/Omd/Osr2",8
"GO:0048662","negative regulation of smooth muscle cell proliferation","6/417","73/28943",0.00065096407323257,0.0137334820478551,0.0106777685877006,"Ppargc1a/Agt/Ang3/Ogn/Adipoq/Apod",6
"GO:0034764","positive regulation of transmembrane transport","12/417","273/28943",0.000659247045630439,0.0137347328392337,0.0106787410767493,"Rnasel/Irs1/Adcyap1r1/Fxyd1/Stim1/Igf1/Agt/Wnk4/Acsl6/Edn1/Adipoq/C3",12
"GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","7/417","101/28943",0.000659280462520713,0.0137347328392337,0.0106787410767493,"Cat/Ror1/Ceacam1/Igf1/Agt/Dipk2a/Hcls1",7
"GO:0008016","regulation of heart contraction","10/417","199/28943",0.000662183760938138,0.0137347328392337,0.0106787410767493,"Atp1a2/Agtr2/Adm/Fxyd1/Avpr1a/Agt/Gch1/Trpv1/Cacna1g/Edn1",10
"GO:0062014","negative regulation of small molecule metabolic process","7/417","103/28943",0.000741095497100624,0.0152856121524889,0.0118845481951979,"Fmo1/Fmo2/Ppargc1a/Ceacam1/Apoc1/Cyp27b1/Adipoq",7
"GO:0034367","protein-containing complex remodeling","4/417","29/28943",0.000758399733853827,0.0154429755807524,0.0120068981036414,"Pla2g5/Apoc1/Lpl/Gpihbp1",4
"GO:0035812","renal sodium excretion","4/417","29/28943",0.000758399733853827,0.0154429755807524,0.0120068981036414,"Agtr2/Avpr1a/Agt/Edn1",4
"GO:0006936","muscle contraction","13/417","317/28943",0.000761273444121596,0.0154429755807524,0.0120068981036414,"Atp1a2/Lmod1/Trim63/Fxyd1/Tbxa2r/Myom2/Npy1r/Comp/Agt/Trpv1/Cacna1g/Tbx2/Edn1",13
"GO:0006575","cellular modified amino acid metabolic process","10/417","203/28943",0.000771745419245792,0.0155698584035818,0.0121055493717761,"Gsta3/Bbox1/Nat8f3/Folh1/Vnn3/Ggt5/Gch1/Pipox/Gpx3/Tg",10
"GO:0042116","macrophage activation","7/417","104/28943",0.000784907105675826,0.0157493317073649,0.0122450896863729,"Nr1h3/Pla2g5/Slc7a2/Mmp8/Wnk4/Trpv1/Nampt",7
"GO:0006694","steroid biosynthetic process","9/417","169/28943",0.00080876999686361,0.0161315830484469,0.0125422897226192,"Hmgcs2/Ppargc1a/Igf1/Cyp27b1/Ces1a/Ces1d/Ces1f/Hsd17b1/Npc1l1",9
"GO:0048638","regulation of developmental growth","15/417","402/28943",0.000815368467879065,0.0161315830484469,0.0125422897226192,"Foxs1/Cdh4/Musk/Fgfr2/Igf1/Npy1r/Agt/Colq/Stc2/Tbx2/Edn1/Ghr/Rtn4r/C3/Prkn",15
"GO:0010518","positive regulation of phospholipase activity","5/417","51/28943",0.000825804224311066,0.0161315830484469,0.0125422897226192,"Pla2g5/Adcyap1r1/Fgfr2/Agt/Ang3",5
"GO:0032350","regulation of hormone metabolic process","5/417","51/28943",0.000825804224311066,0.0161315830484469,0.0125422897226192,"Ppargc1a/Gnb3/Igf1/Cyp27b1/Stc2",5
"GO:0046456","icosanoid biosynthetic process","5/417","51/28943",0.000825804224311066,0.0161315830484469,0.0125422897226192,"Ptgds/Pla2g5/Avpr1a/Ggt5/Edn1",5
"GO:0045861","negative regulation of proteolysis","14/417","361/28943",0.000833556498312555,0.0161973189040524,0.0125933992847553,"Pi15/Ifi207/Nr1h3/Wfdc3/Col28a1/Igf1/Agt/Vtn/Serpinb6c/Ctla2a/Serpina3c/Serpina3f/Serpina3k/Kng2",14
"GO:0046885","regulation of hormone biosynthetic process","4/417","30/28943",0.000865202592289737,0.0166371248475714,0.0129353479669633,"Ppargc1a/Igf1/Cyp27b1/Stc2",4
"GO:0060343","trabecula formation","4/417","30/28943",0.000865202592289737,0.0166371248475714,0.0129353479669633,"Slc40a1/Cyp27b1/Mmp2/Adamts1",4
"GO:0007588","excretion","5/417","52/28943",0.000902982146515903,0.0172736273830918,0.0134302280531708,"Agtr2/Avpr1a/Agt/Trpv1/Edn1",5
"GO:0006651","diacylglycerol biosynthetic process","3/417","14/28943",0.000960378524646505,0.0179076642070449,0.0139231910510953,"Pnpla2/Ang3/Plce1",3
"GO:0014820","tonic smooth muscle contraction","3/417","14/28943",0.000960378524646505,0.0179076642070449,0.0139231910510953,"Agt/Cacna1g/Edn1",3
"GO:0030432","peristalsis","3/417","14/28943",0.000960378524646505,0.0179076642070449,0.0139231910510953,"Npy1r/Agt/Tbx2",3
"GO:0032782","bile acid secretion","3/417","14/28943",0.000960378524646505,0.0179076642070449,0.0139231910510953,"Ces1a/Ces1d/Ces1f",3
"GO:0071340","skeletal muscle acetylcholine-gated channel clustering","3/417","14/28943",0.000960378524646505,0.0179076642070449,0.0139231910510953,"Lrp4/Musk/Colq",3
"GO:0006576","cellular biogenic amine metabolic process","7/417","108/28943",0.000981025171889451,0.0179216454814583,0.0139340614779999,"Agtr2/Tdo2/Aoc1/Sult1a1/Gch1/Gdpd1/Prkn",7
"GO:0045833","negative regulation of lipid metabolic process","7/417","108/28943",0.000981025171889451,0.0179216454814583,0.0139340614779999,"Fmo1/Fmo2/Ccdc3/Ceacam1/Apoc1/Cyp27b1/Apod",7
"GO:0010460","positive regulation of heart rate","4/417","31/28943",0.000982177327430924,0.0179216454814583,0.0139340614779999,"Adm/Avpr1a/Gch1/Edn1",4
"GO:0044062","regulation of excretion","4/417","31/28943",0.000982177327430924,0.0179216454814583,0.0139340614779999,"Agtr2/Avpr1a/Agt/Edn1",4
"GO:0010828","positive regulation of glucose transmembrane transport","5/417","53/28943",0.000985399250470218,0.0179216454814583,0.0139340614779999,"Rnasel/Irs1/Igf1/Adipoq/C3",5
"GO:0001763","morphogenesis of a branching structure","11/417","249/28943",0.00104944566568032,0.0189929088122144,0.0147669676486596,"Agtr2/Spry1/Wnt2b/Adm/Fgfr2/Igf1/Col4a1/Agt/Hs3st3b1/Tbx2/Edn1",11
"GO:0006692","prostanoid metabolic process","5/417","54/28943",0.00107327298488844,0.019235552719457,0.0149556230444087,"Ptgds/Avpr1a/Ces2g/Edn1/Akr1c14",5
"GO:0006693","prostaglandin metabolic process","5/417","54/28943",0.00107327298488844,0.019235552719457,0.0149556230444087,"Ptgds/Avpr1a/Ces2g/Edn1/Akr1c14",5
"GO:0031589","cell-substrate adhesion","14/417","371/28943",0.00108196125987258,0.0192975892340558,0.0150038563726037,"Ntng2/Mertk/Megf9/Itgal/Ttyh1/Itga7/Spock2/Agt/Itgbl1/Fam107a/Vtn/Apod/Smoc2/Lims2",14
"GO:0006690","icosanoid metabolic process","8/417","142/28943",0.00108819670033306,0.0192999175332254,0.0150056666228847,"Ptgds/Pla2g5/Cyp2f2/Avpr1a/Ggt5/Ces2g/Edn1/Akr1c14",8
"GO:0046889","positive regulation of lipid biosynthetic process","7/417","110/28943",0.0010925467942698,0.0192999175332254,0.0150056666228847,"Slc45a3/Ccdc3/Nr1h3/Ppargc1a/Igf1/Avpr1a/Agt",7
"GO:0055088","lipid homeostasis","9/417","177/28943",0.00112060378135452,0.019701281717909,0.0153177268759588,"Nr1h3/Gckr/Pnpla2/Lpl/Ces1a/Ces1d/Ces1f/Npc1l1/Gpihbp1",9
"GO:0007568","aging","6/417","81/28943",0.00112715627059808,0.0197225637490432,0.0153342736339285,"Avpr1a/Cyp27b1/Mmp2/Comp/Edn1/Apod",6
"GO:0032892","positive regulation of organic acid transport","5/417","55/28943",0.00116682315145115,0.0203203352601776,0.0157990403873252,"Fxyd1/Avpr1a/Agt/Acsl6/Edn1",5
"GO:0034392","negative regulation of smooth muscle cell apoptotic process","3/417","15/28943",0.00118769300000687,0.0204904792337633,0.0159313271570031,"Igf1/Dipk2a/Edn1",3
"GO:0097084","vascular associated smooth muscle cell development","3/417","15/28943",0.00118769300000687,0.0204904792337633,0.0159313271570031,"Adm/Comp/Ramp2",3
"GO:0031214","biomineral tissue development","9/417","179/28943",0.00121207382287753,0.0207467124844407,0.0161305482537121,"Fgfr2/Stim1/Igf1/Cyp27b1/Comp/Clec3b/Aspn/Omd/Osr2",9
"GO:0071346","cellular response to interferon-gamma","7/417","112/28943",0.0012137838289922,0.0207467124844407,0.0161305482537121,"Gbp8/Gbp4/Gbp6/Gbp11/Irf8/Ccl6/Dapk1",7
"GO:0002438","acute inflammatory response to antigenic stimulus","4/417","33/28943",0.00124868655282741,0.0212449343458009,0.016517915253749,"Ephb6/Il20rb/Il31ra/C3",4
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","5/417","56/28943",0.00126627173167931,0.0213473754947946,0.0165975631448665,"Ren1/Agtr2/Avpr1a/Agt/Edn1",5
"GO:0048713","regulation of oligodendrocyte differentiation","5/417","56/28943",0.00126627173167931,0.0213473754947946,0.0165975631448665,"Slc45a3/Dusp15/Tenm4/Lingo1/Aspa",5
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","10/417","217/28943",0.00127892017425691,0.0213798607459901,0.0166228203952543,"Cdh26/Cdh4/Ntng2/Flrt3/Cldn2/Ceacam1/Itgal/Tenm4/Kirrel3/Adipoq",10
"GO:0050810","regulation of steroid biosynthetic process","6/417","83/28943",0.00127978039676701,0.0213798607459901,0.0166228203952543,"Ppargc1a/Igf1/Cyp27b1/Ces1a/Ces1d/Ces1f",6
"GO:0035265","organ growth","10/417","218/28943",0.00132362649386499,0.0220127433123854,0.0171148859590793,"Agtr2/Col27a1/Tenm4/Fgfr2/Igf1/Comp/Agt/Dipk2a/Tbx2/Edn1",10
"GO:0050886","endocrine process","7/417","114/28943",0.00134531129631796,0.0222730462152731,0.0173172712063209,"Ren1/Agtr2/Avpr1a/Cyp27b1/Agt/Wnk4/Edn1",7
"GO:0006695","cholesterol biosynthetic process","5/417","57/28943",0.00137184271385642,0.0225104146647019,0.0175018249388841,"Hmgcs2/Ces1a/Ces1d/Ces1f/Npc1l1",5
"GO:1902653","secondary alcohol biosynthetic process","5/417","57/28943",0.00137184271385642,0.0225104146647019,0.0175018249388841,"Hmgcs2/Ces1a/Ces1d/Ces1f/Npc1l1",5
"GO:0050878","regulation of body fluid levels","14/417","381/28943",0.00138979787025586,0.0225589456750707,0.0175395577510173,"Nr1h3/Entpd2/Mertk/Oas2/Slc4a5/Ceacam1/Adm/Tbxa2r/Comp/Wnk4/Vtn/Edn1/Kng2/C3",14
"GO:0035929","steroid hormone secretion","4/417","34/28943",0.00139924121332373,0.0225589456750707,0.0175395577510173,"Ren1/Agtr2/Agt/Wnk4",4
"GO:0045922","negative regulation of fatty acid metabolic process","4/417","34/28943",0.00139924121332373,0.0225589456750707,0.0175395577510173,"Fmo1/Fmo2/Ceacam1/Apoc1",4
"GO:0055094","response to lipoprotein particle","4/417","34/28943",0.00139924121332373,0.0225589456750707,0.0175395577510173,"Lpl/Ces1a/Ces1d/Ces1f",4
"GO:0070857","regulation of bile acid biosynthetic process","3/417","16/28943",0.00144622525583668,0.0231145612318139,0.0179715482919417,"Ces1a/Ces1d/Ces1f",3
"GO:2001212","regulation of vasculogenesis","3/417","16/28943",0.00144622525583668,0.0231145612318139,0.0179715482919417,"Ceacam1/Adm/Ramp2",3
"GO:0140353","lipid export from cell","5/417","58/28943",0.00148376192022991,0.0235736485466385,0.0183284882210992,"Ren1/Agtr2/Agt/Wnk4/Edn1",5
"GO:1904659","glucose transmembrane transport","7/417","116/28943",0.00148771942344712,0.0235736485466385,0.0183284882210992,"Rnasel/Irs1/Upk3b/Igf1/Edn1/Adipoq/C3",7
"GO:1901888","regulation of cell junction assembly","10/417","222/28943",0.00151536218934383,0.0239090478763137,0.0185892608652299,"Ntng2/Flrt3/Negr1/Musk/Agt/Colq/Fam107a/Flrt2/Lrrc24/Apod",10
"GO:0010001","glial cell differentiation","11/417","261/28943",0.0015284851760247,0.0240134777441838,0.0186704549832894,"Slc45a3/Dusp15/Tenm4/Igf1/Agt/Lingo1/Rnf112/Vtn/Gfap/Aspa/Sh3tc2",11
